id,sbi
20231222_500101002_02:40,3.7288105487823486
20231222_500101002_03:00,3.5340676307678223
20231222_500101002_03:20,3.7648606300354004
20231222_500101002_03:40,6.2345123291015625
20231222_500101002_04:00,6.183189868927002
20231222_500101002_04:20,6.503472328186035
20231222_500101002_04:40,5.253504276275635
20231222_500101002_05:00,5.648503303527832
20231222_500101002_05:20,5.638901233673096
20231222_500101002_05:40,6.492013454437256
20231222_500101002_06:00,9.62563705444336
20231222_500101002_06:20,15.193563461303711
20231222_500101002_06:40,16.312376022338867
20231222_500101002_07:00,16.331804275512695
20231222_500101002_07:20,15.742700576782227
20231222_500101002_07:40,2.359994888305664
20231222_500101002_08:00,0.7206128835678101
20231222_500101002_08:20,0.99062180519104
20231222_500101002_08:40,0.6405348777770996
20231222_500101002_09:00,0.465975284576416
20231222_500101002_09:20,0.5623461008071899
20231222_500101002_09:40,0.5160382390022278
20231222_500101002_10:00,0.5058848857879639
20231222_500101002_10:20,0.6197107434272766
20231222_500101002_10:40,0.7439044713973999
20231222_500101002_11:00,1.0267807245254517
20231222_500101002_11:20,0.8889945149421692
20231222_500101002_11:40,0.9771654605865479
20231222_500101002_12:00,0.9350405931472778
20231222_500101002_12:20,1.4656100273132324
20231222_500101002_12:40,2.3332881927490234
20231222_500101002_13:00,0.9693350195884705
20231222_500101002_13:20,1.2347756624221802
20231222_500101002_13:40,1.327592372894287
20231222_500101002_14:00,1.3118337392807007
20231222_500101002_14:20,0.8352349400520325
20231222_500101002_14:40,1.2431212663650513
20231222_500101002_15:00,1.3586716651916504
20231222_500101002_15:20,2.0202512741088867
20231222_500101002_15:40,2.3697664737701416
20231222_500101002_16:00,2.2341949939727783
20231222_500101002_16:20,7.891949653625488
20231222_500101002_16:40,9.885885238647461
20231222_500101002_17:00,14.822752952575684
20231222_500101002_17:20,16.82012176513672
20231222_500101002_17:40,17.642902374267578
20231222_500101002_18:00,17.96138572692871
20231222_500101002_18:20,13.44911003112793
20231222_500101002_18:40,10.40666389465332
20231222_500101002_19:00,3.4638473987579346
20231222_500101002_19:20,2.4016637802124023
20231222_500101002_19:40,2.861548900604248
20231222_500101002_20:00,1.7836476564407349
20231222_500101002_20:20,1.2631224393844604
20231222_500101002_20:40,1.6245927810668945
20231222_500101002_21:00,1.6764500141143799
20231222_500101002_21:20,1.6258788108825684
20231222_500101002_21:40,1.358798623085022
20231222_500101002_22:00,1.6828230619430542
20231222_500101002_22:20,1.620740294456482
20231222_500101002_22:40,1.6522202491760254
20231222_500101002_23:00,1.6316370964050293
20231222_500101002_23:20,2.282273054122925
20231222_500101002_23:40,2.4654717445373535
20231223_500101002_00:00,0.873104453086853
20231223_500101002_00:20,0.31885695457458496
20231223_500101002_00:40,0.846585214138031
20231223_500101002_01:00,1.7086862325668335
20231223_500101002_01:20,1.5391120910644531
20231223_500101002_01:40,2.8766627311706543
20231223_500101002_02:00,2.1187455654144287
20231223_500101002_02:20,2.025568962097168
20231223_500101002_02:40,1.8782577514648438
20231223_500101002_03:00,1.8852185010910034
20231223_500101002_03:20,1.8852185010910034
20231223_500101002_03:40,1.9100366830825806
20231223_500101002_04:00,2.0285489559173584
20231223_500101002_04:20,2.4193108081817627
20231223_500101002_04:40,1.9708589315414429
20231223_500101002_05:00,1.5521355867385864
20231223_500101002_05:20,1.6324926614761353
20231223_500101002_05:40,1.522762656211853
20231223_500101002_06:00,0.45003771781921387
20231223_500101002_06:20,0.0958843007683754
20231223_500101002_06:40,1.0017098188400269
20231223_500101002_07:00,0.28178203105926514
20231223_500101002_07:20,0.0
20231223_500101002_07:40,0.0
20231223_500101002_08:00,0.0
20231223_500101002_08:20,0.0
20231223_500101002_08:40,0.04267868399620056
20231223_500101002_09:00,0.1932070553302765
20231223_500101002_09:20,0.09739162027835846
20231223_500101002_09:40,0.21829357743263245
20231223_500101002_10:00,0.059983909130096436
20231223_500101002_10:20,0.002707256004214287
20231223_500101002_10:40,0.0
20231223_500101002_11:00,0.11437257379293442
20231223_500101002_11:20,0.7673830986022949
20231223_500101002_11:40,0.8385612964630127
20231223_500101002_12:00,1.11188542842865
20231223_500101002_12:20,2.407552480697632
20231223_500101002_12:40,1.5665106773376465
20231223_500101002_13:00,1.165077567100525
20231223_500101002_13:20,0.2205279916524887
20231223_500101002_13:40,0.328553169965744
20231223_500101002_14:00,0.09237583726644516
20231223_500101002_14:20,0.137306809425354
20231223_500101002_14:40,0.1471685767173767
20231223_500101002_15:00,0.0
20231223_500101002_15:20,0.0
20231223_500101002_15:40,0.0
20231223_500101002_16:00,0.0
20231223_500101002_16:20,0.0
20231223_500101002_16:40,0.0
20231223_500101002_17:00,0.0
20231223_500101002_17:20,0.0
20231223_500101002_17:40,0.0
20231223_500101002_18:00,0.07994534075260162
20231223_500101002_18:20,0.0
20231223_500101002_18:40,0.2512103021144867
20231223_500101002_19:00,0.1207442507147789
20231223_500101002_19:20,0.3049181401729584
20231223_500101002_19:40,0.0
20231223_500101002_20:00,0.7349829077720642
20231223_500101002_20:20,0.13430535793304443
20231223_500101002_20:40,0.0
20231223_500101002_21:00,0.0
20231223_500101002_21:20,0.043594636023044586
20231223_500101002_21:40,0.8158106207847595
20231223_500101002_22:00,0.0
20231223_500101002_22:20,0.01848909817636013
20231223_500101002_22:40,0.0
20231223_500101002_23:00,0.2595975995063782
20231223_500101002_23:20,0.013323279097676277
20231223_500101002_23:40,0.15914955735206604
20231224_500101002_00:00,0.12261997163295746
20231224_500101002_00:20,1.7779422998428345
20231224_500101002_00:40,2.0976614952087402
20231224_500101002_01:00,2.499124050140381
20231224_500101002_01:20,2.7679367065429688
20231224_500101002_01:40,3.1743345260620117
20231224_500101002_02:00,3.0649540424346924
20231224_500101002_02:20,2.860438823699951
20231224_500101002_02:40,3.232394218444824
